,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
163,0.9245,0.9608,0.9245,1.0,0,98,0,8,DropEdgeGCN,CiteSeer,0.16,106,106
164,0.9469,0.9727,0.9469,1.0,0,107,0,6,RGCN,CiteSeer,0.17,113,113
165,0.9469,0.9727,0.9469,1.0,0,107,0,6,GCN,CiteSeer,0.17,113,113
166,0.9381,0.968,0.9381,1.0,0,106,0,7,SkipNodeGCN,CiteSeer,0.17,113,113
167,0.9469,0.9727,0.9469,1.0,0,107,0,6,DropEdgeGCN,CiteSeer,0.17,113,113
168,1.0,1.0,1.0,1.0,,,,,RGCN,CiteSeer,0.18,120,120
169,0.9667,0.9831,0.9667,1.0,0,116,0,4,GCN,CiteSeer,0.18,120,120
170,0.9083,0.952,0.9083,1.0,0,109,0,11,SkipNodeGCN,CiteSeer,0.18,120,120
171,0.975,0.9873,0.975,1.0,0,117,0,3,DropEdgeGCN,CiteSeer,0.18,120,120
172,0.9921,0.996,0.9921,1.0,0,125,0,1,RGCN,CiteSeer,0.19,126,126
173,0.9524,0.9756,0.9524,1.0,0,120,0,6,GCN,CiteSeer,0.19,126,126
174,0.9127,0.9544,0.9127,1.0,0,115,0,11,SkipNodeGCN,CiteSeer,0.19,126,126
175,0.9524,0.9756,0.9524,1.0,0,120,0,6,DropEdgeGCN,CiteSeer,0.19,126,126
176,0.9398,0.969,0.9398,1.0,0,125,0,8,RGCN,CiteSeer,0.2,133,133
177,0.9624,0.9808,0.9624,1.0,0,128,0,5,GCN,CiteSeer,0.2,133,133
178,0.9173,0.9569,0.9173,1.0,0,122,0,11,SkipNodeGCN,CiteSeer,0.2,133,133
179,0.9624,0.9808,0.9624,1.0,0,128,0,5,DropEdgeGCN,CiteSeer,0.2,133,133
180,0.9429,0.9706,0.9429,1.0,0,132,0,8,RGCN,CiteSeer,0.21,140,140
181,0.9571,0.9781,0.9571,1.0,0,134,0,6,GCN,CiteSeer,0.21,140,140
182,0.9214,0.9591,0.9214,1.0,0,129,0,11,SkipNodeGCN,CiteSeer,0.21,140,140
183,0.9643,0.9818,0.9643,1.0,0,135,0,5,DropEdgeGCN,CiteSeer,0.21,140,140
184,0.9589,0.979,0.9589,1.0,0,140,0,6,RGCN,CiteSeer,0.22,146,146
185,0.9452,0.9718,0.9452,1.0,0,138,0,8,GCN,CiteSeer,0.22,146,146
186,0.911,0.9534,0.911,1.0,0,133,0,13,SkipNodeGCN,CiteSeer,0.22,146,146
187,0.9658,0.9826,0.9658,1.0,0,141,0,5,DropEdgeGCN,CiteSeer,0.22,146,146
188,0.9477,0.9732,0.9477,1.0,0,145,0,8,RGCN,CiteSeer,0.23,153,153
189,0.9608,0.98,0.9608,1.0,0,147,0,6,GCN,CiteSeer,0.23,153,153
190,0.9477,0.9732,0.9477,1.0,0,145,0,8,SkipNodeGCN,CiteSeer,0.23,153,153
191,0.9804,0.9901,0.9804,1.0,0,150,0,3,DropEdgeGCN,CiteSeer,0.23,153,153
192,0.9563,0.9776,0.9563,1.0,0,153,0,7,RGCN,CiteSeer,0.24,160,160
193,0.95,0.9744,0.95,1.0,0,152,0,8,GCN,CiteSeer,0.24,160,160
194,0.9187,0.9577,0.9187,1.0,0,147,0,13,SkipNodeGCN,CiteSeer,0.24,160,160
195,0.9375,0.9677,0.9375,1.0,0,150,0,10,DropEdgeGCN,CiteSeer,0.24,160,160
196,0.9641,0.9817,0.9641,1.0,0,161,0,6,RGCN,CiteSeer,0.25,167,167
197,0.9581,0.9786,0.9581,1.0,0,160,0,7,GCN,CiteSeer,0.25,167,167
198,0.9641,0.9817,0.9641,1.0,0,161,0,6,SkipNodeGCN,CiteSeer,0.25,167,167
199,0.9401,0.9691,0.9401,1.0,0,157,0,10,DropEdgeGCN,CiteSeer,0.25,167,167
200,0.8333,0.9091,0.8333,1.0,0,5,0,1,RGCN,CiteSeer,0.01,6,6
201,0.8333,0.9091,0.8333,1.0,0,5,0,1,GCN,CiteSeer,0.01,6,6
202,1.0,1.0,1.0,1.0,,,,,SkipNodeGCN,CiteSeer,0.01,6,6
203,0.5,0.6667,0.5,1.0,0,3,0,3,DropEdgeGCN,CiteSeer,0.01,6,6
204,0.9231,0.96,0.9231,1.0,0,12,0,1,RGCN,CiteSeer,0.02,13,13
