,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
192,0.4595,0.4124,0.2633,0.9517,630,896,1763,32,RGCN,CiteSeer,0.01,6,6
193,0.7522,0.5549,0.4322,0.7749,513,1985,674,149,RGraphSage,CiteSeer,0.01,6,6
194,0.8076,0.6101,0.5118,0.7553,500,2182,477,162,RGAT,CiteSeer,0.01,6,6
195,0.6278,0.4926,0.3382,0.9063,600,1485,1174,62,GCN,CiteSeer,0.01,6,6
196,0.6456,0.5073,0.3509,0.9154,606,1538,1121,56,GraphSage,CiteSeer,0.01,6,6
197,0.7227,0.5186,0.3965,0.7492,496,1904,755,166,GAT,CiteSeer,0.01,6,6
198,0.8022,0.0179,0.8571,0.0091,6,2658,1,656,SkipNodeGCN,CiteSeer,0.01,6,6
199,0.8169,0.6082,0.5303,0.713,472,2241,418,190,DropEdgeGCN,CiteSeer,0.01,6,6
200,0.8021,0.6209,0.4922,0.8409,534,2108,551,101,RGCN,CiteSeer,0.05,33,33
201,0.8503,0.6251,0.6044,0.6472,411,2390,269,224,RGraphSage,CiteSeer,0.05,33,33
202,0.8567,0.6435,0.6183,0.6709,426,2396,263,209,RGAT,CiteSeer,0.05,33,33
203,0.792,0.611,0.4778,0.8472,538,2071,588,97,GCN,CiteSeer,0.05,33,33
204,0.8133,0.6201,0.5102,0.7906,502,2177,482,133,GraphSage,CiteSeer,0.05,33,33
205,0.8154,0.6166,0.5142,0.7701,489,2197,462,146,GAT,CiteSeer,0.05,33,33
206,0.8075,0.0031,1.0,0.0016,1,2659,0,634,SkipNodeGCN,CiteSeer,0.05,33,33
207,0.8549,0.6581,0.6029,0.7244,460,2356,303,175,DropEdgeGCN,CiteSeer,0.05,33,33
208,0.8565,0.628,0.6021,0.6561,395,2398,261,207,RGCN,CiteSeer,0.1,66,66
209,0.8746,0.6319,0.6896,0.5831,351,2501,158,251,RGraphSage,CiteSeer,0.1,66,66
210,0.8746,0.6033,0.7249,0.5166,311,2541,118,291,RGAT,CiteSeer,0.1,66,66
211,0.8139,0.6265,0.4976,0.8455,509,2145,514,93,GCN,CiteSeer,0.1,66,66
212,0.8418,0.6427,0.5511,0.7708,464,2281,378,138,GraphSage,CiteSeer,0.1,66,66
213,0.8445,0.6269,0.5627,0.7076,426,2328,331,176,GAT,CiteSeer,0.1,66,66
214,0.8172,0.023,0.875,0.0116,7,2658,1,595,SkipNodeGCN,CiteSeer,0.1,66,66
215,0.8531,0.6501,0.5802,0.7392,445,2337,322,157,DropEdgeGCN,CiteSeer,0.1,66,66
216,0.8252,0.5701,0.5027,0.6585,374,2289,370,194,RGCN,CiteSeer,0.15,100,100
217,0.8872,0.6486,0.7179,0.5915,336,2527,132,232,RGraphSage,CiteSeer,0.15,100,100
218,0.8891,0.6294,0.7638,0.5352,304,2565,94,264,RGAT,CiteSeer,0.15,100,100
219,0.7366,0.533,0.3874,0.8539,485,1892,767,83,GCN,CiteSeer,0.15,100,100
220,0.8637,0.6765,0.5808,0.8099,460,2327,332,108,GraphSage,CiteSeer,0.15,100,100
221,0.8596,0.6607,0.575,0.7764,441,2333,326,127,GAT,CiteSeer,0.15,100,100
222,0.8255,0.0209,0.8571,0.0106,6,2658,1,562,SkipNodeGCN,CiteSeer,0.15,100,100
223,0.8838,0.6883,0.652,0.7289,414,2438,221,154,DropEdgeGCN,CiteSeer,0.15,100,100
224,0.8688,0.6397,0.5924,0.6953,372,2403,256,163,RGCN,CiteSeer,0.2,133,133
225,0.8707,0.6342,0.6027,0.6692,358,2423,236,177,RGraphSage,CiteSeer,0.2,133,133
226,0.8907,0.6353,0.7204,0.5682,304,2541,118,231,RGAT,CiteSeer,0.2,133,133
227,0.8187,0.5971,0.4756,0.8019,429,2186,473,106,GCN,CiteSeer,0.2,133,133
228,0.8131,0.598,0.4674,0.8299,444,2153,506,91,GraphSage,CiteSeer,0.2,133,133
229,0.8701,0.6407,0.5968,0.6916,370,2409,250,165,GAT,CiteSeer,0.2,133,133
230,0.8325,0.0,0.0,0.0,0,2659,0,535,SkipNodeGCN,CiteSeer,0.2,133,133
231,0.8579,0.6481,0.5536,0.7813,418,2322,337,117,DropEdgeGCN,CiteSeer,0.2,133,133
232,0.8687,0.635,0.5676,0.7206,361,2384,275,140,RGCN,CiteSeer,0.25,167,167
233,0.8905,0.6418,0.6667,0.6188,310,2504,155,191,RGraphSage,CiteSeer,0.25,167,167
234,0.8956,0.6555,0.6871,0.6267,314,2516,143,187,RGAT,CiteSeer,0.25,167,167
235,0.8199,0.5862,0.4611,0.8044,403,2188,471,98,GCN,CiteSeer,0.25,167,167
236,0.8234,0.5867,0.4664,0.7904,396,2206,453,105,GraphSage,CiteSeer,0.25,167,167
237,0.8728,0.651,0.576,0.7485,375,2383,276,126,GAT,CiteSeer,0.25,167,167
238,0.8415,0.0,0.0,0.0,0,2659,0,501,SkipNodeGCN,CiteSeer,0.25,167,167
239,0.8741,0.6748,0.5712,0.8244,413,2349,310,88,DropEdgeGCN,CiteSeer,0.25,167,167
