,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
164,0.7407,0.851,0.7407,1.0,0,997,0,349,RGCN,dblp,0.17,1346,1346
165,0.7838,0.8788,0.7838,1.0,0,1055,0,291,GCN,dblp,0.17,1346,1346
166,0.8544,0.9215,0.8544,1.0,0,1150,0,196,SkipNodeGCN,dblp,0.17,1346,1346
167,0.8321,0.9084,0.8321,1.0,0,1120,0,226,DropEdgeGCN,dblp,0.17,1346,1346
168,0.7867,0.8806,0.7867,1.0,0,1121,0,304,RGCN,dblp,0.18,1425,1425
169,0.7888,0.8819,0.7888,1.0,0,1124,0,301,GCN,dblp,0.18,1425,1425
170,0.8611,0.9253,0.8611,1.0,0,1227,0,198,SkipNodeGCN,dblp,0.18,1425,1425
171,0.8161,0.8988,0.8161,1.0,0,1163,0,262,DropEdgeGCN,dblp,0.18,1425,1425
172,0.8065,0.8929,0.8065,1.0,0,1213,0,291,RGCN,dblp,0.19,1504,1504
173,0.8324,0.9086,0.8324,1.0,0,1252,0,252,GCN,dblp,0.19,1504,1504
174,0.8178,0.8998,0.8178,1.0,0,1230,0,274,SkipNodeGCN,dblp,0.19,1504,1504
175,0.8152,0.8982,0.8152,1.0,0,1226,0,278,DropEdgeGCN,dblp,0.19,1504,1504
176,0.8131,0.8969,0.8131,1.0,0,1288,0,296,RGCN,dblp,0.2,1584,1584
177,0.8226,0.9027,0.8226,1.0,0,1303,0,281,GCN,dblp,0.2,1584,1584
178,0.8718,0.9315,0.8718,1.0,0,1381,0,203,SkipNodeGCN,dblp,0.2,1584,1584
179,0.8314,0.908,0.8314,1.0,0,1317,0,267,DropEdgeGCN,dblp,0.2,1584,1584
180,0.7901,0.8828,0.7901,1.0,0,1314,0,349,RGCN,dblp,0.21,1663,1663
181,0.7667,0.8679,0.7667,1.0,0,1275,0,388,GCN,dblp,0.21,1663,1663
182,0.8467,0.917,0.8467,1.0,0,1408,0,255,SkipNodeGCN,dblp,0.21,1663,1663
183,0.8076,0.8935,0.8076,1.0,0,1343,0,320,DropEdgeGCN,dblp,0.21,1663,1663
184,0.8031,0.8908,0.8031,1.0,0,1399,0,343,RGCN,dblp,0.22,1742,1742
185,0.8318,0.9082,0.8318,1.0,0,1449,0,293,GCN,dblp,0.22,1742,1742
186,0.8393,0.9126,0.8393,1.0,0,1462,0,280,SkipNodeGCN,dblp,0.22,1742,1742
187,0.8335,0.9092,0.8335,1.0,0,1452,0,290,DropEdgeGCN,dblp,0.22,1742,1742
188,0.8336,0.9093,0.8336,1.0,0,1518,0,303,RGCN,dblp,0.23,1821,1821
189,0.832,0.9083,0.832,1.0,0,1515,0,306,GCN,dblp,0.23,1821,1821
190,0.8545,0.9215,0.8545,1.0,0,1556,0,265,SkipNodeGCN,dblp,0.23,1821,1821
191,0.8545,0.9215,0.8545,1.0,0,1556,0,265,DropEdgeGCN,dblp,0.23,1821,1821
192,0.8389,0.9124,0.8389,1.0,0,1594,0,306,RGCN,dblp,0.24,1900,1900
193,0.8511,0.9195,0.8511,1.0,0,1617,0,283,GCN,dblp,0.24,1900,1900
194,0.8321,0.9084,0.8321,1.0,0,1581,0,319,SkipNodeGCN,dblp,0.24,1900,1900
195,0.8379,0.9118,0.8379,1.0,0,1592,0,308,DropEdgeGCN,dblp,0.24,1900,1900
196,0.847,0.9171,0.847,1.0,0,1677,0,303,RGCN,dblp,0.25,1980,1980
197,0.848,0.9177,0.848,1.0,0,1679,0,301,GCN,dblp,0.25,1980,1980
198,0.8338,0.9094,0.8338,1.0,0,1651,0,329,SkipNodeGCN,dblp,0.25,1980,1980
199,0.85,0.9189,0.85,1.0,0,1683,0,297,DropEdgeGCN,dblp,0.25,1980,1980
200,0.4937,0.661,0.4937,1.0,0,39,0,40,RGCN,dblp,0.01,79,79
201,0.7215,0.8382,0.7215,1.0,0,57,0,22,GCN,dblp,0.01,79,79
202,0.7089,0.8296,0.7089,1.0,0,56,0,23,SkipNodeGCN,dblp,0.01,79,79
203,0.6329,0.7752,0.6329,1.0,0,50,0,29,DropEdgeGCN,dblp,0.01,79,79
204,0.5,0.6667,0.5,1.0,0,79,0,79,RGCN,dblp,0.02,158,158
205,0.6772,0.8075,0.6772,1.0,0,107,0,51,GCN,dblp,0.02,158,158
206,0.8544,0.9215,0.8544,1.0,0,135,0,23,SkipNodeGCN,dblp,0.02,158,158
207,0.6013,0.751,0.6013,1.0,0,95,0,63,DropEdgeGCN,dblp,0.02,158,158
208,0.5359,0.6978,0.5359,1.0,0,127,0,110,RGCN,dblp,0.03,237,237
209,0.6498,0.7877,0.6498,1.0,0,154,0,83,GCN,dblp,0.03,237,237
210,0.8819,0.9372,0.8819,1.0,0,209,0,28,SkipNodeGCN,dblp,0.03,237,237
211,0.6962,0.8209,0.6962,1.0,0,165,0,72,DropEdgeGCN,dblp,0.03,237,237
212,0.5601,0.7181,0.5601,1.0,0,177,0,139,RGCN,dblp,0.04,316,316
213,0.75,0.8571,0.75,1.0,0,237,0,79,GCN,dblp,0.04,316,316
214,0.8259,0.9047,0.8259,1.0,0,261,0,55,SkipNodeGCN,dblp,0.04,316,316
215,0.7405,0.8509,0.7405,1.0,0,234,0,82,DropEdgeGCN,dblp,0.04,316,316
216,0.6061,0.7547,0.6061,1.0,0,240,0,156,RGCN,dblp,0.05,396,396
217,0.7551,0.8604,0.7551,1.0,0,299,0,97,GCN,dblp,0.05,396,396
218,0.8232,0.903,0.8232,1.0,0,326,0,70,SkipNodeGCN,dblp,0.05,396,396
219,0.7525,0.8588,0.7525,1.0,0,298,0,98,DropEdgeGCN,dblp,0.05,396,396
220,0.6189,0.7646,0.6189,1.0,0,294,0,181,RGCN,dblp,0.06,475,475
221,0.8063,0.8928,0.8063,1.0,0,383,0,92,GCN,dblp,0.06,475,475
222,0.8358,0.9106,0.8358,1.0,0,397,0,78,SkipNodeGCN,dblp,0.06,475,475
223,0.7474,0.8554,0.7474,1.0,0,355,0,120,DropEdgeGCN,dblp,0.06,475,475
224,0.648,0.7864,0.648,1.0,0,359,0,195,RGCN,dblp,0.07,554,554
225,0.7942,0.8853,0.7942,1.0,0,440,0,114,GCN,dblp,0.07,554,554
226,0.8412,0.9137,0.8412,1.0,0,466,0,88,SkipNodeGCN,dblp,0.07,554,554
227,0.7563,0.8613,0.7563,1.0,0,419,0,135,DropEdgeGCN,dblp,0.07,554,554
228,0.7014,0.8245,0.7014,1.0,0,444,0,189,RGCN,dblp,0.08,633,633
229,0.8057,0.8924,0.8057,1.0,0,510,0,123,GCN,dblp,0.08,633,633
230,0.8594,0.9244,0.8594,1.0,0,544,0,89,SkipNodeGCN,dblp,0.08,633,633
231,0.8136,0.8972,0.8136,1.0,0,515,0,118,DropEdgeGCN,dblp,0.08,633,633
232,0.7135,0.8328,0.7135,1.0,0,508,0,204,RGCN,dblp,0.09,712,712
233,0.7542,0.8599,0.7542,1.0,0,537,0,175,GCN,dblp,0.09,712,712
234,0.8581,0.9237,0.8581,1.0,0,611,0,101,SkipNodeGCN,dblp,0.09,712,712
235,0.7851,0.8796,0.7851,1.0,0,559,0,153,DropEdgeGCN,dblp,0.09,712,712
236,0.7323,0.8455,0.7323,1.0,0,580,0,212,RGCN,dblp,0.1,792,792
237,0.822,0.9023,0.822,1.0,0,651,0,141,GCN,dblp,0.1,792,792
238,0.8699,0.9305,0.8699,1.0,0,689,0,103,SkipNodeGCN,dblp,0.1,792,792
