,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
349,0.8864,0.5295,0.771,0.4032,202,2599,60,299,CCRNE,CiteSeer,0.25,167,167
350,0.8405,0.3171,0.4937,0.2335,117,2539,120,384,PU_LP,CiteSeer,0.25,167,167
351,0.8449,0.3118,0.5261,0.2216,111,2559,100,390,LP_PUL,CiteSeer,0.25,167,167
352,0.8434,0.0313,0.8,0.016,8,2657,2,493,RCSVM,CiteSeer,0.25,0,167
353,0.8946,0.668,0.6673,0.6687,335,2492,167,166,GCN,CiteSeer,0.25,167,167
354,0.8911,0.6634,0.6507,0.6766,339,2477,182,162,GAT,CiteSeer,0.25,167,167
355,0.8943,0.664,0.6694,0.6587,330,2496,163,171,GraphSage,CiteSeer,0.25,167,167
356,0.9016,0.673,0.7111,0.6387,320,2529,130,181,RGCN,CiteSeer,0.25,167,167
357,0.8915,0.6062,0.7135,0.5269,264,2553,106,237,RGAT,CiteSeer,0.25,167,167
358,0.8791,0.4934,0.7352,0.3713,186,2592,67,315,RGraphSage,CiteSeer,0.25,167,167
359,0.8924,0.6607,0.6607,0.6607,331,2489,170,170,DropEdgeGCN,CiteSeer,0.25,167,167
